appId,title,developer,developerId,released,score,ratings,installs,free,price,currency,offersInAppPurchases,inAppProductPrice,containsAds,updated,version,genre,genreId,contentRating,contentRatingDescription,summary,url,most_liked_review,most_liked_review_score,most_liked_review_date,most_disliked_review,most_disliked_review_score,most_disliked_review_date,discovered_from_category,discovered_query,price_bucket,installs_clean,revenue_proxy
com.king.candycrushsaga,Candy Crush Saga,King,6577204690045492686,2012-11-15,4.6198964,38967321,"1,000,000,000+",True,0,USD,True,$0.99 - $149.99 per item,True,2025-08-22 13:28:46,1.310.1.1,Casual,GAME_CASUAL,Everyone,Not provided,Match your way through candy puzzles packed with fun and clever challenges!,https://play.google.com/store/apps/details?id=com.king.candycrushsaga&hl=en&gl=us,"I loved this game. Played for years (over 9000 levels). But now it's a money grab. The levels are almost impossible to beat, so many hard levels now (8 in a row!), legendary (insanely hard) levels added (4 in a row!), fish power-ups ruin moves instead of helping like they used to, and not getting power-ups I pay for. I didn't think I would ever walk away from this game, but the fun is gone.",1,2025-07-22T02:19:25,"fun game as always, but the amount of pop ups when you open the game and in between levels is so annoying. it wasnt like this the last time i played the game several years ago, and honestly it feels very desperate. i appreciate the free boosts, but with 5 concurrent event pages/pop-ups and daily real currency purchase packages being advertised all the time, i get fed up. i only want to play when i want to relax and unwind, but the ads and pop ups are just as annoying as real life...",2.0,2025-02-13T01:59:01,GAME,top free games,Free,1000000000,0
com.rovio.baba,Angry Birds 2,Rovio Entertainment Oy,9133452689932095671,2015-07-23,4.160458,6278547,"100,000,000+",True,0,USD,True,$0.99 - $249.99 per item,True,2025-09-04 09:48:12,5.0.0,Casual,GAME_CASUAL,Everyone,Not provided,Play the Angry Birds game enjoyed by millions of players every day!,https://play.google.com/store/apps/details?id=com.rovio.baba&hl=en&gl=us,"The game is rough. Some levels are made to be damn near unbearable because they desperately want you to spend money in their shop. And oh my god the popups. Every time I enter the main menu, whether I'm just booting up the game or I'm changing game modes, I never get anything less than four popups in a row advertising literally every aspect of the shop. And to make it worse there are ads every couple minutes. If you're thinking of playing this out of nostalgia for the original, don't do it",1,2025-03-14T13:48:59,Got back into this after playing the originals. I used to play these games for hours waiting to get tired while laying in bed. Won't be doing that with this game. You only get so many lives before the game forces you to buy more. You lose a life even when completing a level? i understand losing a life if you fail but come on. This is just plain greed. You get maybe 15 minutes of gameplay before you have to spend some sort of in game currency. Disappointed is an understatement.,2.0,2025-06-30T05:27:42,GAME,top free games,Free,100000000,0
com.vincentb.MobControl,Mob Control,VOODOO,VOODOO,2021-04-29,4.1595545,753178,"100,000,000+",True,0,USD,True,$0.84 - $399.99 per item,False,2025-09-03 15:28:06,2.93.0,Arcade,GAME_ARCADE,Everyone,Mild Fantasy Violence,"Join Mob Control: Grow your army, lead your mobs, and conquer the battlefield!",https://play.google.com/store/apps/details?id=com.vincentb.MobControl&hl=en&gl=us,"This game is a lot of fun and extremely addictive. However, it can also be infuriating! I would easily rate it 5 stars, except there have been so many instances where coming back from an ad causes the game to freeze. with no option but to force close and relaunch, causing lost matches, streaks, and potential rewards. Still pretty fun, though.",4,2024-10-10T00:19:02,"There are TOO MANY ADS for this game and FAR TOO LONG (more than 50 seconds). It's killing the fun and I'm reaching a point of just deleting this. Especially when slapped with an ad in another language ""REALLY!!?"" You're expecting someone to just sit through it without understanding it. Even the pricing for the extras are outrageous. I watched a few ads and wasn't rewarded because the app restarted, on numerous occasions, so I don't watch the ads any longer (that's too convenient). Check reviews",2.0,2025-07-01T08:41:20,GAME,top free games,Free,100000000,0
com.imangi.templerun2,Temple Run 2: Endless Escape,Imangi Studios,Imangi+Studios,2013-01-23,4.128295,10095181,"1,000,000,000+",True,0,USD,True,$0.99 - $49.99 per item,True,2025-08-05 12:19:35,1.124.0,Action,GAME_ACTION,Everyone 10+,Fantasy Violence,"Run, jump, and escape in the ultimate endless jungle adventure game!",https://play.google.com/store/apps/details?id=com.imangi.templerun2&hl=en&gl=us,"Edit....I thought I would give this game another shot. Waste of time. Worse then the first time. Way too many ads. It downloaded 3 games from the ads that I didn't want. Save your time and skip it. Uninstalling immediately. It's just ok. Controls are very unresponsive. I swipe to jump or slide and it only works about half the time. I'm betting it's designed that way on purpose to get you to spend money. Way to many ads even for a ""free"" game.",1,2024-04-29T05:20:05,"Edit....I thought I would give this game another shot. Waste of time. Worse then the first time. Way too many ads. It downloaded 3 games from the ads that I didn't want. Save your time and skip it. Uninstalling immediately. It's just ok. Controls are very unresponsive. I swipe to jump or slide and it only works about half the time. I'm betting it's designed that way on purpose to get you to spend money. Way to many ads even for a ""free"" game.",1.0,2024-04-29T05:20:05,GAME,top free games,Free,1000000000,0
com.ea.game.pvzfree_row,Plants vs. Zombies™,ELECTRONIC ARTS,6605125519975771237,2014-11-13,3.948873,5807325,"500,000,000+",True,0,USD,True,$0.99 - $9.99 per item,True,2025-08-19 06:30:29,3.11.0,Strategy,GAME_STRATEGY,Everyone 10+,"Mild Fantasy Violence, Crude Humor",Stem a zombie attack on your yard with the help of powerful plants!,https://play.google.com/store/apps/details?id=com.ea.game.pvzfree_row&hl=en&gl=us,"I'm not an OG player, so this is a rather unbiased opinion. I do greatly enjoy this game, it's never boring and honestly the ads are bearable. One problem I do have is the lag. Especially in the later levels, the game lags so much it takes me quite a long time to complete levels. Not even joking, it takes me up to 30 minutes at a time because the game runs so ridiculously slow. A snail could run a marathon before I complete 5 levels. It is quite fun though, and I recommend you give it a try.",4,2025-06-24T07:24:09,"I should've read the reviews because it seems like everyone is having the same issue. I paid for the ad-free version, but am still getting ads. I am very annoyed at this. This is one of my favorite games, please fix this very irritating issue!! update: it has been a little over 3 years since my review. there have been updates to the game, but the ad issue has not been fixed. please do not advertise ad-free version if paying for it does nothing.",2.0,2025-05-15T12:12:40,GAME,top free games,Free,500000000,0
com.truebill,Rocket Money - Bills & Budgets,Rocket Money - Bills & Budgets,7632167371822365916,2016-07-14,4.649426,109608,"10,000,000+",True,0,USD,True,$2.99 - $59.99 per item,False,2025-08-29 17:15:13,10.0.0,Finance,FINANCE,Everyone,Not provided,"Manage and cancel subscriptions, lower bills, track expenses, create budgets.",https://play.google.com/store/apps/details?id=com.truebill&hl=en&gl=us,"very intuitive ui. really helps visualize your budget if you get a fixed amount every month. only three stars because i'm constantly-- and i mean *constantly*-- having to go through the tedious process of reconnecting my bank account to the app. never stays connected for more than a day. what's the point if it never syncs? then i have to go through my bank and unlock my bank acct, reset my bank security questions, etc. otherwise, the app is ok. had it for 3 months now and no changes.",3,2025-03-28T06:28:33,"Rocket Money used to be great but over time it has turned into another useless app with a yearly subscription that does nothing valuable. The credit score is inaccurate, budgeting doesn't work because it doesn't detect half your transactions, and they don't actually help with cancelling subscriptions or anything like that, they just have links that take you to the website to do it yourself. I was a happy subscriber for over a year, but now I've deleted my account and the app and will not return.",,,FINANCE,finance apps,Free,10000000,0
com.google.android.apps.walletnfcrel,Google Wallet,Google LLC,5700313618786177705,2011-06-24,4.497939,1975468,"1,000,000,000+",True,0,USD,False,No In App Product Price info,False,2025-08-28 16:33:07,Varies with device,Finance,FINANCE,Everyone,Not provided,"Fast, secure access to everyday essentials like cards, passes or tickets",https://play.google.com/store/apps/details?id=com.google.android.apps.walletnfcrel&hl=en&gl=us,"Works, but works TOO well. sometimes if i have my phone out just a few feet away from a payment thing (like to grab coupons/check my balance), it opens the app automatically, without my permission, and tries to pay. how the hell is that secure? no ""confirm payment!"" button or anything, just. phone open? payment terminal 1 foot away? PAY PAY PAY PAY PAY. i have to disable NFC just to keep it from accidentally opening (and theres no quick ""disable/enable nfc"" button). does NOT feel secure.",2,2025-04-30T06:16:44,"i am unable to add my credit card - it keeps asking me for the CVC and then just says Something wrong happened - try again later. The card has been saved on my payments profile website and I am unable to remove it and add it again. It's been more than a month with no solution in sight. I tried everything - cleared cache, cleared data and even re installed the app. The bank also has no clue about how to resolve this.",1.0,2025-09-02T06:29:11,FINANCE,finance apps,Free,1000000000,0
com.paypal.android.p2pmobile,"PayPal - Pay, Send, Save",PayPal Mobile,PayPal+Mobile,,4.2533894,3522369,"100,000,000+",True,0,USD,False,No In App Product Price info,False,2025-08-29 17:07:17,8.90.1,Finance,FINANCE,Everyone,Not provided,"The PayPal app is the secure way to send and receive money, shop and pay in 4.",https://play.google.com/store/apps/details?id=com.paypal.android.p2pmobile&hl=en&gl=us,Works great! When you send the money to friends and family and I need it right away the thing is wonderful. It's great when purchasing things online. On your PayPal app you set a default way for it to be taken out to pay for what you're ordering whether it's on Walmart or any place else. Just remember that if you're using PayPal to pay and it's not something that you want to come off of whatever your default card is you need to go in and change it.,3,2025-07-04T04:26:07,"In order to use the app, you have to dismiss a credit card offer, debit card offer, cryptocurrency trading account, coupon and offers screen, and receive unsolicited scam invoices that you cannot block. It's no mystery why all your friends tell you to Venmo, Cash App, or risk it with Zelle before mentioning PayPal. Unfortunately, it's probably a matter of time before the cancer spreads to Venmo.",2.0,2025-04-30T11:18:12,FINANCE,finance apps,Free,100000000,0
com.squareup.cash,Cash App,"Block, Inc.",4878871734928263649,2013-10-15,4.6631746,3807932,"100,000,000+",True,0,USD,False,No In App Product Price info,True,2025-09-05 00:39:40,5.15.1,Finance,FINANCE,Everyone,Not provided,"Send money and bitcoin easily. Invest, bank and do more with your money",https://play.google.com/store/apps/details?id=com.squareup.cash&hl=en&gl=us,"I love having a card available to use in my name. (Especially if I'm making an online purchase or ordering something from an info-mercial on tv). Adding cash money to the balance is so easy and can be done at a dozen locations close to my house for only $1. There's no monthly fees. I've been able to play around with some penny- stocks & bonds. And it's such a handy, free way to pass a few bucks back n forth with friends / family when we run $20 short for the week. 10 STARS if I could!",5,2025-01-28T03:23:04,"Add a choice verification when using the cash out function. Lost money because of a mistake, was expecting a chance to undo it but it didn't exist. just wanted to edit this now that it has been years later. if I could avoid this app I would but many people are still choosing this one for some reason. The issue I complained about is still an existing one. All I wanted is a confirmation window when you press the transfer option for if you choose standard (several day wait time) or instant (fee).",1.0,2025-07-16T02:54:19,FINANCE,finance apps,Free,100000000,0
com.venmo,Venmo,Venmo,Venmo,2010-05-17,4.147253,851342,"50,000,000+",True,0,USD,False,No In App Product Price info,False,2025-08-27 01:03:58,10.72.1,Finance,FINANCE,Everyone,Not provided,Venmo is the fun and easy way to pay and get paid.,https://play.google.com/store/apps/details?id=com.venmo&hl=en&gl=us,"Use this app as long as you don't mind being unable to touch your account balance. nothing better than seeing the small bit of money you received that you actually really needed asap be untouchable ""but it's the bank"" didn't know another venmo account or visa+ counted as my bank not allowing it to go through. cool though. love knowing I can't use my money for Christmas 🧡",1,2024-12-24T08:48:51,"I got Venmo and the debit card with the intention of using it as a way to save for personal fun spending. Turns out, as a sportsman, many of the things I was planning on using it for are prohibited by their terms of service even though they're legal purchases (think ammunition, firearms, etc. from licensed companies). Large money transfers also take a LONG time, and customer service is a joke when needed, as it relies heavily on an incompetent AI system. I'll be looking for other solutions.",2.0,2025-07-05T03:15:31,FINANCE,finance apps,Free,50000000,0
com.google.android.apps.work.clouddpc,Android Device Policy,Google LLC,5700313618786177705,2017-03-20,3.2822385,35812,"100,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-03 12:13:35,Varies with device,Tools,TOOLS,Everyone,Not provided,Use Android Device Policy to access your organization's apps and resources,https://play.google.com/store/apps/details?id=com.google.android.apps.work.clouddpc&hl=en&gl=us,"Not certain if this update is responsible for pink being introduced as a highlight color on my green pallet themed Pixel Fold? But, I hate it whatever has caused it.",1,2024-12-23T23:05:33,Stop forcing me to update when I don't want to. I was using maps when I was FORCED into a 15 minute update (even after having one last week) and went the wrong way. Had to pull over and wait forever for it to finish and was late to an appointment and got a $25 late/no show fee. I was literally using the device when you disabled my phone. Ridiculous. This makes me want to throw this phone away and switch to something else. Stop forcing unwanted and unnecessary updates on people.,1.0,2024-12-23T23:05:33,TOOLS,android tools,Free,100000000,0
com.roysolberg.android.developertools,Developer Tools,Roy Solberg,8681089820555593239,2012-01-30,4.22,3771,"1,000,000+",True,0,USD,False,No In App Product Price info,True,2025-09-03 14:01:56,Varies with device,Tools,TOOLS,Everyone,Not provided,Essential Android dev tools and device info,https://play.google.com/store/apps/details?id=com.roysolberg.android.developertools&hl=en&gl=us,"App is clean and good. I love it, only premission that Exodus found was this app won't let TV sleep and I like that, too many times I'm only gone for a sec and my device has gone into sleep. Thanks Roy, good app here. I'm happy.",5,2020-08-27T23:01:18,"I tried to access dev options, but I got the msg: ""Can't access developer actions directly"". Well, I can't access developer options on my phone because they're missing and was hoping this tool would fix that. Since I don't need the other stuff of this tool I rate it only 1 *, for now.",1.0,2022-01-23T05:39:43,TOOLS,android tools,Free,1000000,0
ph.spacedesk.beta,spacedesk - USB Display for PC,datronicsoft Technology GmbH,datronicsoft+Technology+GmbH,2016-10-13,4.520755,38363,"5,000,000+",True,0,USD,True,$0.49 - $42.99 per item,False,2025-08-04 09:20:54,2.1.30,Productivity,PRODUCTIVITY,Everyone,Not provided,"Multi Monitor Remote Desktop. Screen share, mirror and extend. USB, WiFi and LAN",https://play.google.com/store/apps/details?id=ph.spacedesk.beta&hl=en&gl=us,"This works great and simple to use!.... I only have one monitor and I wanted to us my tablet as a second screen. I downloaded this app and it allows me to do that with no issues. Its free, I don't recall having any ad pop ups during use. Great app and it runs wirelessly, that's another. I could easily pay 2 to 5 dollars for a one time purchase of this app, it works that great. I love this little app",5,2021-08-07T08:40:44,,,,TOOLS,android tools,Free,5000000,0
com.pradhyu.alltoolseveryutility,All tools,ATEU Softwares ®,9011167706118796529,2015-07-21,4.476529,26944,"1,000,000+",True,0,USD,True,$2.49 - $18.99 per item,True,2025-02-07 04:23:41,3.7.7,Tools,TOOLS,Everyone,Not provided,"70+ multi functional tools in a single App, use full for everyday life.",https://play.google.com/store/apps/details?id=com.pradhyu.alltoolseveryutility&hl=en&gl=us,"Definitely an amazing app, even if you're not low on space. There are so many incredibly useful tools on here that I'll probably never use, but someone else will use everyday. It's very fast and lightweight, reducing load on your device. You won't need to download another tool app again! That's what's so great about this app, it's the app for everybody. It has almost everything. Even a morse code translator! 11/10",5,2020-05-12T03:46:58,"the selecting the g force meter, automatically crashes the app. never could get the speedometer to work properly to save the top speed like the app used to do. the other speed app where you point it at a moving object doesn't work at all as far as I was able to determine. pretty much every feature I tried did not work, except the music player function. That worked but it just didn't seem like it got very loud. I dunno what happened. but definitely have some bugs to iron out for sure. :( 2025 :(",2.0,2025-03-24T07:23:26,TOOLS,android tools,Free,1000000,0
cn.trinea.android.developertools,Dev Tools(Developer)-Decompile,Trinea,4937770363404832295,2017-01-05,4.5648994,16147,"1,000,000+",True,0,USD,True,$3.99 per item,True,2025-08-21 18:22:57,9.0.0-gp,Tools,TOOLS,Everyone,Not provided,Powerful and Essential Tool for Android Developer. ✓Surprise ✓Automation,https://play.google.com/store/apps/details?id=cn.trinea.android.developertools&hl=en&gl=us,"This app is cool, being able to decompile apps and see their files is cool. But I have an issue. I first downloaded this app a few months ago and I paid for the pro version (which has more features). Then I didn't use it for a couple months and when I went back into it, all the pro options were locked/it wouldn't let me select them and instead it told me to purchase the pro version, which I did before. I paid for it again and when I went back into it today, it wants me to pay again. Please fix.",1,2024-12-15T12:13:29,"Useful tools are blocked behind paywall on this ""free"" app // Edit post developer reply, the only feature that would have been useful to me was locked behind paywall. Apps that give you ""easier access"" to things you can do without the app are not needed. Decompile is in the name of the app and the app is listed as free, yet I was unable to decompile files I needed to without making a payment. Waste of download time.",1.0,2024-12-15T12:13:29,TOOLS,android tools,Free,1000000,0
org.khanacademy.android,Khan Academy,Khan Academy,Khan+Academy,2015-09-22,4.2034264,169434,"10,000,000+",True,0,USD,False,No In App Product Price info,False,2025-04-03 15:10:11,8.3.1,Education,EDUCATION,Everyone,Not provided,You can learn anything.,https://play.google.com/store/apps/details?id=org.khanacademy.android&hl=en&gl=us,"For the platform itself, 11/10. The fact that such an amazing website exists that is completely free with no subscription ever, is absolutely incredible. For the app, I find it somewhat difficult to find and access profile settings but that's probably on me, and I kind of prefer the previous app layout. I love being able to learn subjects I would otherwise never have access to, and I would love to see language courses incorporated eventually! Great job all around. Have been using for years!",5,2024-07-09T02:50:14,,,,EDUCATION,education learning apps,Free,10000000,0
org.khankids.android,Khan Academy Kids,Khan Academy,Khan+Academy,2018-07-10,4.653436,51927,"5,000,000+",True,0,USD,False,No In App Product Price info,False,2025-06-19 00:54:39,8.0,Education,EDUCATION,Everyone,Not provided,"Early learning for kids ages 2-8! Educational games for reading, math, and more!",https://play.google.com/store/apps/details?id=org.khankids.android&hl=en&gl=us,"If you're reading the reviews to determine if you should download, you should. Educational (the fun kind), ad-free, a robust offline section, and free - and my 3yrold loves it more than I hoped. He's singing the songs (which means practicing long vowel sounds in the car) and learning how to work technology (tap and drag, menu, etc.). He loves it. I showed him the app one time and the next day he was asking to play his new game. This will be the go-to for long car rides and I won't have to worry!",5,2024-05-06T16:47:52,,,,EDUCATION,education learning apps,Free,5000000,0
com.holucent.math,Math Tests: learn mathematics,Eductify,Eductify,2016-10-25,4.4732823,29810,"5,000,000+",True,0,USD,True,$0.99 - $24.95 per item,False,2025-09-01 07:24:28,2.1.0,Education,EDUCATION,Everyone,Not provided,"Learn math and practice counting, algebra, fractions, geometry. Theory and quiz.",https://play.google.com/store/apps/details?id=com.holucent.math&hl=en&gl=us,"Getting back to math in my old age. Lets me retest whenever I want -- some terms weren't even used when I was in school. Good for focus, and I've been amazed to find how many silly mistakes I've made -- for years. No wonder I never liked math. I never learned the basics very well. This has actually been fun. I do find it annoying, when I don't keep at it, to get messages reminding me of past failures. If this is meant to motivate students, it probably has the opposite effect.",5,2020-10-08T19:17:08,"Would have bought this for nephew but i don't get the ""note"" system. Notes are not even saved to be read in the results so they are useless!? I guess i better get back on paper if there is no way for him to display how he solved it. Also, the multiple choices should be an option. I would prefer him to type his answer. Multiple choices can make it too easy. App could be perfect if people who made it just tried to think with the head of a lazy school boy who want to make as less effort as possible",,,EDUCATION,education learning apps,Free,5000000,0
com.classdojo.android,ClassDojo,ClassDojo,7818175896471092600,2013-02-25,4.8163743,1200222,"10,000,000+",True,0,USD,True,$0.99 - $199.99 per item,False,2025-09-05 12:44:51,7.80.0,Education,EDUCATION,Everyone,Not provided,"ClassDojo connects teachers, kids, and families",https://play.google.com/store/apps/details?id=com.classdojo.android&hl=en&gl=us,"For the most part, it's fine. What irritates me the most is that every time I get a code sent to me, it creates a ""new child"" instead of just adding the class to an existing child profile. I currently have 4 active profiles for my son and 3 for my daughter. I have to go through and delete multiple old profiles every new school year. You want us to pay for the app to keep memories from years past, but I would have no less than 30 profiles between 2 kids if I saved them all! Just ridiculous!!!!",3,2024-09-23T09:17:02,persistent advertisements to upgrade are annoying. first and foremost the app is supposed to be free. you only pay to add additional features. but the advertisement is made to appear like you have 7 days free and then you have to pay $69.99 for the year. if you find the x and close you get pestered for $34.99 last chance deal. well now that advertisement comes up Everytime I open the app. ridiculous. don't get me started on app security... it's flawed too.,1.0,2025-09-03T01:13:48,EDUCATION,education learning apps,Free,10000000,0
com.duolingo.literacy,Learn to Read - Duolingo ABC,Duolingo,6957685454452609502,2022-05-16,4.2429905,17546,"10,000,000+",True,0,USD,False,No In App Product Price info,False,2025-08-14 16:24:21,1.22.0,Education,EDUCATION,Everyone,Not provided,Learn how to read with fun educational games for ages 3-8. Learn phonics & more!,https://play.google.com/store/apps/details?id=com.duolingo.literacy&hl=en&gl=us,"App is great! It has a nice style and is simple, so kids can use it easily. No ads too! Though it would be very nice if you'd add some other languages. Also, one small thing that is a bit annoying, is that sometimes the voice gets a bit buggy. Like, whenever it teaches you a letter, the sound gets quieter in the middle of the sound, which isn't a major mistake, but it is a bit annoying, for me, at least. I'm a 13 year old trying this out btw, so idk how younger kids would like the app.",5,2024-06-07T12:10:32,,,,EDUCATION,education learning apps,Free,10000000,0
cc.forestapp,Forest: Focus for Productivity,Seekrtech,8375803120194789677,2014-08-25,4.4956365,780080,"10,000,000+",True,0,USD,True,$0.99 - $21.99 per item,True,2025-09-01 08:01:18,4.95.0,Productivity,PRODUCTIVITY,Everyone,Not provided,Stay focused on your goal or to dos and get motivated with Pomodoro timer,https://play.google.com/store/apps/details?id=cc.forestapp&hl=en&gl=us,"ok, so I've been using Forest for at least a year, if not longer. Would've absolutely given 5 stars and a glowing review up until a week or so ago, when they released the newest update to the app. Now, the app keeps crashing over and over and barely working. So, I did what is always recommended - uninstall and reinstall. NOW, I can't even log in and get all my stuff, despite having purchased the pro version ages ago. Not cool, guys.",3,2025-02-26T18:43:02,"I love the concept of planting your own forest while staying off the phone, and had hopes that the Pro version would help me to add new tags ⚠️ DON'T BUY THE PRO VERSION, ITS UNUSABLE and BUGGY! After paying for the Pro and trying to add a new tag, or use the Allow List function, it gets you automatically back to the ""Successfully Restored"" page of the purchase with a ""Log In"" button, after you click it, it literally does nothing! No tag added, nor the white list page! DON'T SPEND MONEY ON IT!",,,PRODUCTIVITY,productivity apps,Free,10000000,0
com.google.android.keep,Google Keep - Notes and lists,Google LLC,5700313618786177705,2013-03-20,4.7132382,1993097,"1,000,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-04 19:55:48,Varies with device,Productivity,PRODUCTIVITY,Everyone,Not provided,Google Keep,https://play.google.com/store/apps/details?id=com.google.android.keep&hl=en&gl=us,"I love this app! The only thing I wish were different is being able to still see all original dates at the bottom of your note(s) instead of the date changing after even the smallest edit. Well, at least if you wanted the original date to stay the same, which could be an option. Also, I've ""misplaced"" a few notes after changing phones and reinstalling this app. However, it's one of THE best!!! Please... never add ads. Thanks! ☺️",5,2025-04-23T22:21:42,"I liked the notes better on my old phone. I don't like that when I set up a check list, my checked off items just disappear. I wish the checked items would just looked crossed through or a lighter color text. it gives a sense of accomplishment, seeing what got done, rather than worrying if I just erased my to do list (I use it daily at work so I use the same list daily)",2.0,2025-06-27T00:19:53,PRODUCTIVITY,productivity apps,Free,1000000000,0
com.google.android.apps.tasks,Google Tasks,Google LLC,5700313618786177705,2018-04-24,4.6120744,507857,"10,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-04 07:36:38,2025.08.25.798901179.0-release,Productivity,PRODUCTIVITY,Everyone,Not provided,"Stay on top of your to-dos with Google Tasks, part of Google Workspace.",https://play.google.com/store/apps/details?id=com.google.android.apps.tasks&hl=en&gl=us,"This app went above and beyond to solve my problem with remembering to do stuff. I first had to just remember, which did not go well, then I would have to set alarms which were so loud. Then I got introduced to this app. It is amazing, sending silent notifications, while giving the option to repeat and set times. While being able to sort your tasks by categories. LOVE IT!! 11/10 for me, recommend!!!!",5,2024-09-04T06:34:56,"Lots of potential, long way to go. For very basic task tracking, this app can get the job done. However, the handling of subtasks and sorting is severely broken. If you sort by date, it will not respect task-to-subtask relationships and you end up with a huge mess. Additionally, notifications for tasks have become very hit or miss and regularly show up late or not at all. I really want to like this app, but I'm finding myself more and more frustrated with it.",2.0,2025-08-21T21:22:51,PRODUCTIVITY,productivity apps,Free,10000000,0
com.google.android.apps.bard,Google Gemini,Google LLC,5700313618786177705,2024-02-05,4.5764894,10864710,"500,000,000+",True,0,USD,False,No In App Product Price info,False,2025-08-19 16:59:25,1.0.795460806,Productivity,PRODUCTIVITY,Teen,Diverse Content: Discretion Advised,"Chat to start writing, planning, learning and more with Google AI",https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en&gl=us,"Update as of 12/25/24. You still can't seem to use the Gemini app without switching your assistant. So I tried it out for a bit and reminders don't work. I was using Gemini just a few months ago and now I can't open the app unless I switch from Google Assistant. This is a huge detractor. Gemini is not a good assistant yet, it doesn't easily set reminders for example. But I did want to use it for queries. Can't seem to open the app to do that. Disappointing because it worked a few weeks ago.",1,2024-12-25T22:07:16,"The app itself is glitching lately; it's been skipping to a new chat and forgetting everything. Sometimes I can tell it to remember what we were just talking about, and it will get back to the subject. Other times, the chat is completely gone, and there is no memory of the chat left in the list. Reaction times have gone from normal response times to wondering if my phone is frozen in the last few weeks. There are times I almost reached a conclusion, but I can't get any further due to glitches.",2.0,2025-06-22T11:20:51,PRODUCTIVITY,productivity apps,Free,500000000,0
